0		1.116025
0.025		1.0172629
0.05		0.9170421
0.075		0.816519
0.1		0.7163588
0.125		0.6174037
0.15		0.5184752
0.175		0.4202057
0.2		0.3229381
0.225		0.2258426
0.25		0.1285303
0.275		0.0308431
0.3		-0.0674
0.325		-0.16542
0.35		-0.26369
0.375		-0.36219
0.4		-0.461313
0.425		-0.560822
0.45		-0.659511
0.475		-0.758382
0.5		-0.85677
0.525		-0.953838
0.55		-1.048447
0.575		-1.139999
