0		1.0896222
0.025		0.9889809
0.05		0.8874933
0.075		0.7854482
0.1		0.6832322
0.125		0.5816044
0.15		0.47992
0.175		0.3783132
0.2		0.2771163
0.225		0.1756599
0.25		0.073762
0.275		-0.02874
0.3		-0.13097
0.325		-0.23296
0.35		-0.334679
0.375		-0.436888
0.4		-0.539382
0.425		-0.641503
0.45		-0.743847
0.475		-0.846237
0.5		-0.948128
0.525		-1.04905
0.55		-1.14927
0.575		-1.248214
