0		1.047683
0.025		0.944719
0.05		0.8408106
0.075		0.7365322
0.1		0.632126
0.125		0.527745
0.15		0.42340124
0.175		0.3197818
0.2		0.2162404
0.225		0.1125709
0.25		0.0081634
0.275		-0.09612
0.3		-0.200428
0.325		-0.304571
0.35		-0.40913
0.375		-0.514077
0.4		-0.618722
0.425		-0.723884
0.45		-0.82871
0.475		-0.932822
0.5		-1.036961
0.525		-1.140214
0.55		-1.242378
0.575		-1.342415
